1 Armbanduhr Marke Longines, 2008, 11, 13, 00.00, False, False, Tresor, fail, AA
1 Perlenkette An: Botschaft Dhaka, 2008, 10, 30, 00.00, False, False, Tresor, fail, AA
1 Armbanduhr Marke Longines An: Leiter Protokoll, 2008, 11, 20, 00.00, False, False, Tresor, fail, AA
1 Krawatte An: Leiter Protokoll, 2008, 12, 19, 00.00, False, False, Lager Geschenke, fail, AA
1 Krawatte, 2008, 12, 19, 00.00, False, False, Lager Geschenke, fail, AA
Schreibset Marke Pelikan, 2009, 01, 20, 00.00, False, False, Lager Geschenke, fail, AA
vergoldetes Floßmodell, 2009, 02, 18, 00.00, False, False, Lager Geschenke, fail, AA
Krawattennadel aus Granat, 2013, 00, 00, 00.00, False, False, Lager Geschenke, fail, AA
Kugelschreiber Marke Cartier, 2009, 05, 18, 00.00, False, False, Lager Geschenke, fail, AA
Kugelschreiber Marke Mont Blanc „Greta Garbot“, 2009, 06, 23, 0600, False, True, Lager Geschenke, fail, AA
KPM-Teller „Schloss Charlottenburg“ An: Lissabon, 2009, 06, 26, 00.00, False, False, Lager Geschenke, fail, AA
Kugelschreiber „Special Edition“ Marke Mont Blanc, 2009, 07, 20, 0600.00, False, True, Lager Geschenke, fail, AA
Teller zur Zierde inkl. Aufsteller, 2009, 09, 30, 00.00, False, False, Lager Geschenke, fail, AA
Tablett, 2009, 09, 30, 00.00, False, False, Lager Geschenke, fail, AA
(Bild) Holzrahmen, 2009, 09, 30, 00.00, False, False, Lager Geschenke, fail, AA
Maske, 2009, 02, 02, 00.00, False, False, Lager Geschenke, fail, AA
Bildband, 2009, 02, 13, 00.00, False, False, Lager Geschenke, fail, AA
Dose, 2009, 02, 18, 00.00, False, False, Lager Geschenke, fail, AA
Bild, 2009, 03, 24, 00.00, False, False, Lager Geschenke, fail, AA
kl. Elefantenstatue, 2013, 00, 00, 00.00, False, False, Lager Geschenke, fail, AA
Deko-Teller, 2009, 04, 08, 00.00, False, False, Lager Geschenke, fail, AA
Wandteller, 2009, 04, 22, 00.00, False, False, Lager Geschenke, fail, AA
Münzen, 2009, 05, 04, 00.00, False, False, Lager Geschenke, fail, AA
Wappen auf Holz, 2009, 05, 07, 00.00, False, False, Lager Geschenke, fail, AA
Wandteller, 2009, 05, 07, 00.00, False, False, Lager Geschenke, fail, AA
Glasvase, 2009, 05, 14, 00.00, False, False, Lager Geschenke, fail, AA
Bildband, 2009, 05, 15, 00.00, False, False, Lager Geschenke, fail, AA
Mantel + Mütze, 2009, 05, 25, 00.00, False, False, Lager Geschenke, fail, AA
